"SecondaryStratumID","Timestep","Amount","TransitionGroupID"
"Saint-Bernard-de-Lacolle",3,12.285,"Deforestation [Type]"
"Saint-Bernard-de-Michaudville",3,36.18,"Agricultural Expansion [Type]"
"Saint-Bernard-de-Michaudville",3,2.79,"Agricultural Loss [Type]"
"Saint-Bernard-de-Michaudville",3,0.09,"Deforestation [Type]"
"Saint-Blaise-sur-Richelieu",3,1.08,"Agricultural Expansion [Type]"
"Saint-Blaise-sur-Richelieu",3,30.465,"Agricultural Loss [Type]"
"Saint-Blaise-sur-Richelieu",3,5.76,"Deforestation [Type]"
"Saint-Bruno-de-Montarville",3,23.04,"Agricultural Expansion [Type]"
"Saint-Bruno-de-Montarville",3,117.405,"Agricultural Loss [Type]"
"Saint-Bruno-de-Montarville",3,78.705,"Deforestation [Type]"
"Saint-Césaire",3,48.645,"Agricultural Expansion [Type]"
"Saint-Césaire",3,27,"Agricultural Loss [Type]"
"Saint-Césaire",3,2.7,"Deforestation [Type]"
"Saint-Charles-sur-Richelieu",3,33.255,"Agricultural Expansion [Type]"
"Saint-Charles-sur-Richelieu",3,4.365,"Agricultural Loss [Type]"
"Saint-Charles-sur-Richelieu",3,0.765,"Deforestation [Type]"
"Saint-Chrysostome",3,128.7,"Agricultural Expansion [Type]"
"Saint-Chrysostome",3,13.05,"Agricultural Loss [Type]"
"Saint-Chrysostome",3,10.035,"Deforestation [Type]"
"Saint-Clet",3,7.875,"Agricultural Expansion [Type]"
"Saint-Clet",3,19.17,"Agricultural Loss [Type]"
"Saint-Clet",3,0.36,"Deforestation [Type]"
"Saint-Constant",3,17.055,"Agricultural Expansion [Type]"
"Saint-Constant",3,54.36,"Agricultural Loss [Type]"
"Saint-Constant",3,13.635,"Deforestation [Type]"
"Saint-Cyprien-de-Napierville",3,5.31,"Agricultural Expansion [Type]"
"Saint-Cyprien-de-Napierville",3,20.295,"Agricultural Loss [Type]"
"Saint-Cyprien-de-Napierville",3,1.8,"Deforestation [Type]"
"Saint-Damase",3,29.07,"Agricultural Expansion [Type]"
"Saint-Damase",3,5.175,"Agricultural Loss [Type]"
"Saint-Damase",3,0.18,"Deforestation [Type]"
"Saint-David",3,51.255,"Agricultural Expansion [Type]"
"Saint-David",3,3.105,"Agricultural Loss [Type]"
"Saint-David",3,2.25,"Deforestation [Type]"
"Saint-Denis-sur-Richelieu",3,31.095,"Agricultural Expansion [Type]"
"Saint-Denis-sur-Richelieu",3,10.71,"Agricultural Loss [Type]"
"Saint-Denis-sur-Richelieu",3,0.315,"Deforestation [Type]"
"Saint-Dominique",3,74.205,"Agricultural Expansion [Type]"
"Saint-Dominique",3,16.56,"Agricultural Loss [Type]"
"Saint-Dominique",3,1.98,"Deforestation [Type]"
"Saint-Édouard",3,56.115,"Agricultural Expansion [Type]"
"Saint-Édouard",3,13.005,"Agricultural Loss [Type]"
"Saint-Édouard",3,0.54,"Deforestation [Type]"
"Saint-Étienne-de-Beauharnois",3,22.545,"Agricultural Expansion [Type]"
"Saint-Étienne-de-Beauharnois",3,7.92,"Agricultural Loss [Type]"
"Saint-Étienne-de-Beauharnois",3,3.375,"Deforestation [Type]"
"Saint-Georges-de-Clarenceville",3,8.235,"Agricultural Expansion [Type]"
"Saint-Georges-de-Clarenceville",3,37.215,"Agricultural Loss [Type]"
"Saint-Georges-de-Clarenceville",3,20.7,"Deforestation [Type]"
"Saint-Gérard-Majella",3,17.91,"Agricultural Expansion [Type]"
"Saint-Gérard-Majella",3,5.94,"Agricultural Loss [Type]"
"Saint-Gérard-Majella",3,0.045,"Deforestation [Type]"
"Saint-Hugues",3,31.185,"Agricultural Expansion [Type]"
"Saint-Hugues",3,17.955,"Agricultural Loss [Type]"
"Saint-Hugues",3,3.33,"Deforestation [Type]"
"Saint-Hyacinthe",3,73.26,"Agricultural Expansion [Type]"
"Saint-Hyacinthe",3,197.865,"Agricultural Loss [Type]"
"Saint-Hyacinthe",3,24.66,"Deforestation [Type]"
"Saint-Ignace-de-Stanbridge",3,50.805,"Agricultural Expansion [Type]"
"Saint-Ignace-de-Stanbridge",3,9.63,"Agricultural Loss [Type]"
"Saint-Ignace-de-Stanbridge",3,7.11,"Deforestation [Type]"
"Saint-Isidore",3,21.555,"Agricultural Expansion [Type]"
"Saint-Isidore",3,16.065,"Agricultural Loss [Type]"
"Saint-Isidore",3,0.27,"Deforestation [Type]"
"Saint-Jacques-le-Mineur",3,9.045,"Agricultural Expansion [Type]"
"Saint-Jacques-le-Mineur",3,19.53,"Agricultural Loss [Type]"
"Saint-Jacques-le-Mineur",3,0.9,"Deforestation [Type]"
"Saint-Jean-Baptiste",3,29.385,"Agricultural Expansion [Type]"
"Saint-Jean-Baptiste",3,18.135,"Agricultural Loss [Type]"
"Saint-Jean-Baptiste",3,3.555,"Deforestation [Type]"
"Saint-Jean-sur-Richelieu",3,101.745,"Agricultural Expansion [Type]"
"Saint-Jean-sur-Richelieu",3,338.355,"Agricultural Loss [Type]"
"Saint-Jean-sur-Richelieu",3,91.71,"Deforestation [Type]"
"Saint-Joachim-de-Shefford",3,189.585,"Agricultural Expansion [Type]"
"Saint-Joachim-de-Shefford",3,6.885,"Agricultural Loss [Type]"
"Saint-Joachim-de-Shefford",3,22.995,"Deforestation [Type]"
"Saint-Joseph-de-Sorel",3,0,"Agricultural Expansion [Type]"
"Saint-Joseph-de-Sorel",3,0,"Agricultural Loss [Type]"
"Saint-Joseph-de-Sorel",3,0.135,"Deforestation [Type]"
"Saint-Jude",3,44.01,"Agricultural Expansion [Type]"
"Saint-Jude",3,2.61,"Agricultural Loss [Type]"
"Saint-Jude",3,2.475,"Deforestation [Type]"
"Saint-Lambert",3,0,"Agricultural Expansion [Type]"
"Saint-Lambert",3,0,"Agricultural Loss [Type]"
"Saint-Lambert",3,0.045,"Deforestation [Type]"
"Saint-Lazare",3,5.805,"Agricultural Expansion [Type]"
"Saint-Lazare",3,77.175,"Agricultural Loss [Type]"
"Saint-Lazare",3,267.165,"Deforestation [Type]"
"Saint-Liboire",3,46.62,"Agricultural Expansion [Type]"
"Saint-Liboire",3,21.105,"Agricultural Loss [Type]"
"Saint-Liboire",3,9.99,"Deforestation [Type]"
"Saint-Louis",3,33.39,"Agricultural Expansion [Type]"
"Saint-Louis",3,9.81,"Agricultural Loss [Type]"
"Saint-Louis",3,2.07,"Deforestation [Type]"
"Saint-Louis-de-Gonzague",3,35.37,"Agricultural Expansion [Type]"
"Saint-Louis-de-Gonzague",3,22.5,"Agricultural Loss [Type]"
"Saint-Louis-de-Gonzague",3,14.85,"Deforestation [Type]"
"Saint-Marc-sur-Richelieu",3,19.215,"Agricultural Expansion [Type]"
"Saint-Marc-sur-Richelieu",3,11.07,"Agricultural Loss [Type]"
"Saint-Marc-sur-Richelieu",3,1.845,"Deforestation [Type]"
"Saint-Marcel-de-Richelieu",3,26.37,"Agricultural Expansion [Type]"
"Saint-Marcel-de-Richelieu",3,6.435,"Agricultural Loss [Type]"
"Saint-Marcel-de-Richelieu",3,1.845,"Deforestation [Type]"
"Saint-Mathias-sur-Richelieu",3,42.255,"Agricultural Expansion [Type]"
"Saint-Mathias-sur-Richelieu",3,20.43,"Agricultural Loss [Type]"
"Saint-Mathias-sur-Richelieu",3,3.195,"Deforestation [Type]"
"Saint-Mathieu",3,6.3,"Agricultural Expansion [Type]"
"Saint-Mathieu",3,17.775,"Agricultural Loss [Type]"
"Saint-Mathieu",3,1.845,"Deforestation [Type]"
"Saint-Mathieu-de-Beloeil",3,5.94,"Agricultural Expansion [Type]"
"Saint-Mathieu-de-Beloeil",3,52.74,"Agricultural Loss [Type]"
"Saint-Mathieu-de-Beloeil",3,6.3,"Deforestation [Type]"
"Saint-Michel",3,43.605,"Agricultural Expansion [Type]"
"Saint-Michel",3,11.205,"Agricultural Loss [Type]"
"Saint-Michel",3,7.65,"Deforestation [Type]"
"Saint-Nazaire-d'Acton",3,31.095,"Agricultural Expansion [Type]"
"Saint-Nazaire-d'Acton",3,8.235,"Agricultural Loss [Type]"
"Saint-Nazaire-d'Acton",3,0.495,"Deforestation [Type]"
"Saint-Ours",3,28.935,"Agricultural Expansion [Type]"
"Saint-Ours",3,15.93,"Agricultural Loss [Type]"
"Saint-Ours",3,2.025,"Deforestation [Type]"
"Saint-Patrice-de-Sherrington",3,87.255,"Agricultural Expansion [Type]"
"Saint-Patrice-de-Sherrington",3,12.33,"Agricultural Loss [Type]"
"Saint-Patrice-de-Sherrington",3,0.81,"Deforestation [Type]"
"Saint-Paul-d'Abbotsford",3,81.9,"Agricultural Expansion [Type]"
"Saint-Paul-d'Abbotsford",3,12.24,"Agricultural Loss [Type]"
"Saint-Paul-d'Abbotsford",3,7.695,"Deforestation [Type]"
"Saint-Paul-de-l'Île-aux-Noix",3,0.09,"Agricultural Expansion [Type]"
"Saint-Paul-de-l'Île-aux-Noix",3,25.425,"Agricultural Loss [Type]"
"Saint-Paul-de-l'Île-aux-Noix",3,5.22,"Deforestation [Type]"
"Saint-Philippe",3,14.4,"Agricultural Expansion [Type]"
"Saint-Philippe",3,43.605,"Agricultural Loss [Type]"
"Saint-Philippe",3,3.735,"Deforestation [Type]"
"Saint-Pie",3,63.945,"Agricultural Expansion [Type]"
"Saint-Pie",3,43.065,"Agricultural Loss [Type]"
"Saint-Pie",3,10.215,"Deforestation [Type]"
"Saint-Polycarpe",3,9.45,"Agricultural Expansion [Type]"
"Saint-Polycarpe",3,33.435,"Agricultural Loss [Type]"
"Saint-Polycarpe",3,1.44,"Deforestation [Type]"
"Saint-Rémi",3,57.375,"Agricultural Expansion [Type]"
"Saint-Rémi",3,42.705,"Agricultural Loss [Type]"
"Saint-Rémi",3,2.655,"Deforestation [Type]"
"Saint-Robert",3,34.29,"Agricultural Expansion [Type]"
"Saint-Robert",3,12.33,"Agricultural Loss [Type]"
"Saint-Robert",3,3.78,"Deforestation [Type]"
"Saint-Roch-de-Richelieu",3,14.22,"Agricultural Expansion [Type]"
"Saint-Roch-de-Richelieu",3,10.665,"Agricultural Loss [Type]"
"Saint-Roch-de-Richelieu",3,17.055,"Deforestation [Type]"
"Saint-Sébastien",3,3.015,"Agricultural Expansion [Type]"
"Saint-Sébastien",3,5.175,"Agricultural Loss [Type]"
"Saint-Sébastien",3,0,"Deforestation [Type]"
"Saint-Simon",3,24.345,"Agricultural Expansion [Type]"
"Saint-Simon",3,11.565,"Agricultural Loss [Type]"
"Saint-Simon",3,1.845,"Deforestation [Type]"
"Saint-Stanislas-de-Kostka",3,51.75,"Agricultural Expansion [Type]"
"Saint-Stanislas-de-Kostka",3,34.245,"Agricultural Loss [Type]"
"Saint-Stanislas-de-Kostka",3,17.415,"Deforestation [Type]"
"Saint-Télesphore",3,18.045,"Agricultural Expansion [Type]"
"Saint-Télesphore",3,14.445,"Agricultural Loss [Type]"
"Saint-Télesphore",3,4.545,"Deforestation [Type]"
"Saint-Théodore-d'Acton",3,50.625,"Agricultural Expansion [Type]"
"Saint-Théodore-d'Acton",3,14.67,"Agricultural Loss [Type]"
"Saint-Théodore-d'Acton",3,11.205,"Deforestation [Type]"
"Saint-Urbain-Premier",3,44.955,"Agricultural Expansion [Type]"
"Saint-Urbain-Premier",3,18,"Agricultural Loss [Type]"
"Saint-Urbain-Premier",3,0.855,"Deforestation [Type]"
"Saint-Valentin",3,0.675,"Agricultural Expansion [Type]"
"Saint-Valentin",3,1.17,"Agricultural Loss [Type]"
"Saint-Valentin",3,0,"Deforestation [Type]"
"Saint-Valérien-de-Milton",3,56.61,"Agricultural Expansion [Type]"
"Saint-Valérien-de-Milton",3,15.165,"Agricultural Loss [Type]"
"Saint-Valérien-de-Milton",3,4.185,"Deforestation [Type]"
"Saint-Zotique",3,5.4,"Agricultural Expansion [Type]"
"Saint-Zotique",3,31.32,"Agricultural Loss [Type]"
"Saint-Zotique",3,33.48,"Deforestation [Type]"
"Sainte-Angèle-de-Monnoir",3,17.505,"Agricultural Expansion [Type]"
"Sainte-Angèle-de-Monnoir",3,7.605,"Agricultural Loss [Type]"
"Sainte-Angèle-de-Monnoir",3,0.585,"Deforestation [Type]"
"Sainte-Anne-de-Sabrevois",3,5.805,"Agricultural Expansion [Type]"
"Sainte-Anne-de-Sabrevois",3,40.32,"Agricultural Loss [Type]"
"Sainte-Anne-de-Sabrevois",3,8.145,"Deforestation [Type]"
"Sainte-Anne-de-Sorel",3,6.21,"Agricultural Expansion [Type]"
"Sainte-Anne-de-Sorel",3,20.565,"Agricultural Loss [Type]"
"Sainte-Anne-de-Sorel",3,4.14,"Deforestation [Type]"
"Sainte-Barbe",3,19.71,"Agricultural Expansion [Type]"
"Sainte-Barbe",3,26.145,"Agricultural Loss [Type]"
"Sainte-Barbe",3,11.385,"Deforestation [Type]"
"Sainte-Brigide-d'Iberville",3,36.63,"Agricultural Expansion [Type]"
"Sainte-Brigide-d'Iberville",3,15.66,"Agricultural Loss [Type]"
"Sainte-Brigide-d'Iberville",3,1.665,"Deforestation [Type]"
"Sainte-Catherine",3,2.16,"Agricultural Expansion [Type]"
"Sainte-Catherine",3,15.885,"Agricultural Loss [Type]"
"Sainte-Catherine",3,13.68,"Deforestation [Type]"
"Sainte-Cécile-de-Milton",3,68.175,"Agricultural Expansion [Type]"
"Sainte-Cécile-de-Milton",3,13.905,"Agricultural Loss [Type]"
"Sainte-Cécile-de-Milton",3,11.43,"Deforestation [Type]"
"Sainte-Christine",3,86.715,"Agricultural Expansion [Type]"
"Sainte-Christine",3,9.09,"Agricultural Loss [Type]"
"Sainte-Christine",3,8.64,"Deforestation [Type]"
"Sainte-Clotilde",3,92.475,"Agricultural Expansion [Type]"
"Sainte-Clotilde",3,14.985,"Agricultural Loss [Type]"
"Sainte-Clotilde",3,14.76,"Deforestation [Type]"
"Sainte-Hélène-de-Bagot",3,50.715,"Agricultural Expansion [Type]"
"Sainte-Hélène-de-Bagot",3,23.895,"Agricultural Loss [Type]"
"Sainte-Hélène-de-Bagot",3,4.275,"Deforestation [Type]"
"Sainte-Julie",3,11.88,"Agricultural Expansion [Type]"
"Sainte-Julie",3,121.5,"Agricultural Loss [Type]"
"Sainte-Julie",3,10.215,"Deforestation [Type]"
"Sainte-Justine-de-Newton",3,22.365,"Agricultural Expansion [Type]"
"Sainte-Justine-de-Newton",3,3.06,"Agricultural Loss [Type]"
"Sainte-Justine-de-Newton",3,0.81,"Deforestation [Type]"
"Sainte-Madeleine",3,1.485,"Agricultural Expansion [Type]"
"Sainte-Madeleine",3,6.03,"Agricultural Loss [Type]"
"Sainte-Madeleine",3,1.395,"Deforestation [Type]"
"Sainte-Marie-Madeleine",3,15.84,"Agricultural Expansion [Type]"
"Sainte-Marie-Madeleine",3,8.28,"Agricultural Loss [Type]"
"Sainte-Marie-Madeleine",3,32.985,"Deforestation [Type]"
"Sainte-Marthe",3,8.01,"Agricultural Expansion [Type]"
"Sainte-Marthe",3,3.69,"Agricultural Loss [Type]"
"Sainte-Marthe",3,4.5,"Deforestation [Type]"
"Sainte-Martine",3,8.055,"Agricultural Expansion [Type]"
"Sainte-Martine",3,44.55,"Agricultural Loss [Type]"
"Sainte-Martine",3,1.89,"Deforestation [Type]"
"Sainte-Sabine",3,46.395,"Agricultural Expansion [Type]"
"Sainte-Sabine",3,12.285,"Agricultural Loss [Type]"
"Sainte-Sabine",3,15.39,"Deforestation [Type]"
"Sainte-Victoire-de-Sorel",3,36.675,"Agricultural Expansion [Type]"
"Sainte-Victoire-de-Sorel",3,25.47,"Agricultural Loss [Type]"
"Sainte-Victoire-de-Sorel",3,10.98,"Deforestation [Type]"
"Salaberry-de-Valleyfield",3,63.045,"Agricultural Expansion [Type]"
"Salaberry-de-Valleyfield",3,154.755,"Agricultural Loss [Type]"
"Salaberry-de-Valleyfield",3,43.335,"Deforestation [Type]"
"Shefford",3,158.985,"Agricultural Expansion [Type]"
"Shefford",3,44.64,"Agricultural Loss [Type]"
"Shefford",3,297.09,"Deforestation [Type]"
"Sorel-Tracy",3,20.16,"Agricultural Expansion [Type]"
"Sorel-Tracy",3,54.675,"Agricultural Loss [Type]"
"Sorel-Tracy",3,161.055,"Deforestation [Type]"
"Stanbridge East",3,6.75,"Agricultural Expansion [Type]"
"Stanbridge East",3,14.94,"Agricultural Loss [Type]"
"Stanbridge East",3,5.985,"Deforestation [Type]"
"Stanbridge Station",3,1.665,"Agricultural Expansion [Type]"
"Stanbridge Station",3,6.525,"Agricultural Loss [Type]"
"Stanbridge Station",3,4.59,"Deforestation [Type]"
"Sutton",3,31.23,"Agricultural Expansion [Type]"
"Sutton",3,37.305,"Agricultural Loss [Type]"
"Sutton",3,110.745,"Deforestation [Type]"
"Terrasse-Vaudreuil",3,0,"Agricultural Expansion [Type]"
"Terrasse-Vaudreuil",3,0,"Agricultural Loss [Type]"
"Terrasse-Vaudreuil",3,2.205,"Deforestation [Type]"
"Très-Saint-Rédempteur",3,10.17,"Agricultural Expansion [Type]"
"Très-Saint-Rédempteur",3,5.535,"Agricultural Loss [Type]"
"Très-Saint-Rédempteur",3,20.88,"Deforestation [Type]"
"Très-Saint-Sacrement",3,49.95,"Agricultural Expansion [Type]"
"Très-Saint-Sacrement",3,3.825,"Agricultural Loss [Type]"
"Très-Saint-Sacrement",3,0.63,"Deforestation [Type]"
"Upton",3,53.28,"Agricultural Expansion [Type]"
"Upton",3,14.715,"Agricultural Loss [Type]"
"Upton",3,8.955,"Deforestation [Type]"
"Varennes",3,9.495,"Agricultural Expansion [Type]"
"Varennes",3,102.69,"Agricultural Loss [Type]"
"Varennes",3,8.865,"Deforestation [Type]"
"Vaudreuil-Dorion",3,12.825,"Agricultural Expansion [Type]"
"Vaudreuil-Dorion",3,296.055,"Agricultural Loss [Type]"
"Vaudreuil-Dorion",3,70.335,"Deforestation [Type]"
"Vaudreuil-sur-le-Lac",3,0,"Agricultural Expansion [Type]"
"Vaudreuil-sur-le-Lac",3,6.75,"Agricultural Loss [Type]"
"Vaudreuil-sur-le-Lac",3,8.145,"Deforestation [Type]"
"Venise-en-Québec",3,1.17,"Agricultural Expansion [Type]"
"Venise-en-Québec",3,13.995,"Agricultural Loss [Type]"
"Venise-en-Québec",3,13.95,"Deforestation [Type]"
"Verchères",3,5.445,"Agricultural Expansion [Type]"
"Verchères",3,30.375,"Agricultural Loss [Type]"
"Verchères",3,11.925,"Deforestation [Type]"
"Warden",3,19.62,"Agricultural Expansion [Type]"
"Warden",3,0.855,"Agricultural Loss [Type]"
"Warden",3,3.78,"Deforestation [Type]"
"Waterloo",3,13.59,"Agricultural Expansion [Type]"
"Waterloo",3,4.905,"Agricultural Loss [Type]"
"Waterloo",3,18.315,"Deforestation [Type]"
"Yamaska",3,51.57,"Agricultural Expansion [Type]"
"Yamaska",3,16.74,"Agricultural Loss [Type]"
"Yamaska",3,2.34,"Deforestation [Type]"
